"game_id","play_index","row_type","play_type","pos_team","def_pos_team","penalty_flag","penalty_yards_signed","penalized_team","penalty_no_play","penalty_declined","yards_gained","penalty_text","play_text"
"20251115_h3wh",103,"penalty_no_play","penalty_no_play","Ursinus","Carnegie Mellon",TRUE,-5,"Ursinus",TRUE,FALSE,,"PENALTY UCB False Start (Leader,Deane) 5 yards from CMU35 to CMU40. NO PLAY.","PENALTY UCB False Start (Leader,Deane) 5 yards from CMU35 to CMU40. NO PLAY."
"20251115_h3wh",162,"penalty_no_play","penalty_no_play","Carnegie Mellon","Ursinus",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU False Start (Moynihan,Danny) 5 yards from CMU32 to CMU27. NO PLAY.","PENALTY CMU False Start (Moynihan,Danny) 5 yards from CMU32 to CMU27. NO PLAY."
"20251122_xsab",33,"penalty_no_play","penalty_no_play","Misericordia","Carnegie Mellon",TRUE,-5,"Misericordia",TRUE,FALSE,,"PENALTY MIS false start (Billy McCleery) 5 yards to the MIS19.","PENALTY MIS false start (Billy McCleery) 5 yards to the MIS19."
"20251122_xsab",35,"penalty_no_play","penalty_no_play","Misericordia","Carnegie Mellon",TRUE,5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU offside defense (Mareks Woodside) 5 yards to the MIS31.","PENALTY CMU offside defense (Mareks Woodside) 5 yards to the MIS31."
"20251122_xsab",37,"play","pass_complete","Misericordia","Carnegie Mellon",TRUE,,"Carnegie Mellon",FALSE,TRUE,20,"PENALTY CMU pass interference declined.","Jacob Hunter pass complete to Vincent Smith for 20 yards to the CMU49 (Ethan Ming; Tai Mann), PENALTY CMU pass interference declined."
"20251122_xsab",56,"penalty_no_play","penalty_no_play","Misericordia","Carnegie Mellon",TRUE,5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU offside defense (Lucas Hazard) 5 yards to the CMU25.","PENALTY CMU offside defense (Lucas Hazard) 5 yards to the CMU25."
"20251122_xsab",65,"play","rush","Misericordia","Carnegie Mellon",TRUE,15,"Carnegie Mellon",FALSE,FALSE,0,"PENALTY CMU personal foul (Robert Sturges) 15 yards to the MIS47.","Jacob Hunter rush for no gain to the MIS32 (Robert Sturges), out-of-bounds, PENALTY CMU personal foul (Robert Sturges) 15 yards to the MIS47."
"20251122_xsab",88,"play","pass_incomplete","Misericordia","Carnegie Mellon",TRUE,12,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU pass interference (Ethan Ming) 12 yards to the CMU02, NO PLAY.","Jacob Hunter pass incomplete to Vincent Smith (Ethan Ming), PENALTY CMU pass interference (Ethan Ming) 12 yards to the CMU02, NO PLAY."
"20251122_xsab",119,"penalty_no_play","penalty_no_play","Carnegie Mellon","Misericordia",TRUE,-15,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU personal foul (Orazio Nastase) 15 yards to the CMU41.","PENALTY CMU personal foul (Orazio Nastase) 15 yards to the CMU41."
"20251122_xsab",126,"penalty_no_play","penalty_no_play","Carnegie Mellon","Misericordia",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU delay of game (Jackson Salters) 5 yards to the MIS42.","PENALTY CMU delay of game (Jackson Salters) 5 yards to the MIS42."
